Name,RA_2000_Deg,RA_2000_HMS,Dec_2000_Deg,Vmag,Spct
,22.912916666666668,1.5275277777777778,-45.57555555555556,6.17,A
,23.264583333333334,1.5509722222222222,-9.014722222222222,6.59,A
,23.233333333333334,1.5488888888888888,-36.86527777777778,5.51,K
,23.569166666666668,1.5712777777777778,37.23722222222222,5.88,B
,23.15125,1.5434166666666664,-49.72777777777778,6.28,F
,23.42875,1.5619166666666666,-7.025277777777777,5.76,G
,24.34375,1.6229166666666668,74.30083333333333,6.58,B
,23.704583333333332,1.5803055555555556,18.460555555555555,5.89,M
49,23.6575,1.5771666666666666,-15.67611111111111,5.63,A
,23.96875,1.5979166666666669,41.07638888888889,6.38,K
,23.71125,1.5807499999999999,-31.892222222222223,6.12,K
,24.113333333333333,1.6075555555555556,48.72277777777778,5.92,K
101,23.94333333333333,1.5962222222222224,14.661388888888888,6.22,B
40,24.62875,1.6419166666666667,73.03999999999999,5.28,G
,23.97833333333333,1.5985555555555557,17.433611111111112,5.8,F
50Ups,24.199166666666667,1.6132777777777778,41.40555555555555,4.09,F
50,23.995833333333334,1.5997222222222223,-15.400277777777777,5.42,K
,23.813333333333333,1.5875555555555556,-58.13944444444444,6.01,F
,24.531666666666666,1.6354444444444445,57.9775,5.56,G
Tau,24.035,1.6023333333333334,-29.9075,5.69,F
102Pi,24.274583333333332,1.6183055555555557,12.141666666666666,5.57,F
51,24.498333333333335,1.6332222222222224,48.62833333333333,3.57,K
,24.632083333333334,1.6421388888888888,45.4,6.36,B
,24.407083333333333,1.627138888888889,-9.40388888888889,6.24,F
,23.413333333333334,1.560888888888889,-78.50472222222223,6.11,K
,24.186666666666667,1.6124444444444446,-58.270833333333336,6.18,M
52Chi,24.8375,1.6558333333333333,44.38611111111111,4.98,G
,25.054583333333333,1.6703055555555555,53.86833333333333,6.39,K
,24.614166666666666,1.6409444444444443,-36.52833333333333,5.94,K
Alp,24.42875,1.6285833333333333,-57.236666666666665,0.46,B
,24.715833333333332,1.647722222222222,-21.275277777777777,5.58,A
,24.708333333333332,1.6472222222222221,-25.021944444444443,6.7,B
105,24.92,1.6613333333333333,16.40583333333333,5.97,K
,25.16583333333333,1.6777222222222221,43.297777777777775,5.61,A
53Tau,25.145,1.6763333333333332,40.57694444444445,4.94,B
43,25.585416666666667,1.7056944444444444,68.04305555555555,5.59,A
,24.700833333333332,1.6467222222222222,-53.43888888888888,6.84,F
42,25.732916666666668,1.7155277777777778,70.62249999999999,5.18,B
,25.5125,1.7008333333333332,61.038333333333334,6.71,B
,25.574166666666667,1.7049444444444444,58.62777777777778,6.37,B
,25.446666666666665,1.6964444444444444,42.61361111111111,4.95,G
,25.326666666666668,1.6884444444444444,25.745833333333334,6.17,F
,25.413333333333334,1.6942222222222223,30.047222222222224,5.99,K
,24.9475,1.6631666666666667,-56.198055555555555,5.87,K
,24.949166666666667,1.6632777777777776,-56.19472222222222,5.76,K
,25.743333333333332,1.716222222222222,61.42166666666667,6.34,B
106Nu,25.357916666666668,1.6905277777777779,5.4875,4.44,K
,25.514583333333334,1.700972222222222,35.245555555555555,5.64,B
44,25.832083333333333,1.722138888888889,60.551111111111105,5.78,B
,25.43625,1.69575,-11.324722222222222,5.75,F
107,25.624166666666667,1.7082777777777778,20.26861111111111,5.24,K
,25.36375,1.6909166666666666,-38.13305555555556,6.17,F
,25.81875,1.7212500000000002,45.32222222222222,6.34,K
Phi,25.915,1.7276666666666667,50.68861111111111,4.07,B
Pi,25.535833333333333,1.702388888888889,-32.32694444444445,5.25,K
,25.5125,1.7008333333333332,-36.8325,5.72,A
,26.074583333333333,1.7383055555555555,57.53638888888889,6.21,A
,25.68125,1.7120833333333332,-3.690277777777778,4.99,K
,25.42125,1.69475,-50.038888888888884,6.64,A
,26.192083333333333,1.746138888888889,57.08916666666667,6.25,A
,25.958333333333332,1.7305555555555556,32.19166666666666,6.34,G
,26.110416666666666,1.7406944444444445,46.13972222222222,6.35,K
,25.45,1.6966666666666668,-60.78944444444444,5.71,K
,25.622083333333332,1.7081388888888889,-53.74055555555556,5.52,F
,25.97833333333333,1.731888888888889,-4.765555555555555,6.19,K
109,26.2325,1.7488333333333335,20.083055555555557,6.27,G
52Tau,26.017083333333332,1.7344722222222222,-15.9375,3.5,G
110Omi,26.348333333333333,1.7565555555555556,9.157777777777778,4.26,G
,26.936666666666667,1.7957777777777777,63.852222222222224,5.63,K
,24.481666666666666,1.632111111111111,-82.97500000000001,5.87,G
,26.497083333333332,1.7664722222222222,-5.733333333333333,5.34,K
Eps,26.411666666666665,1.7607777777777778,-25.052500000000002,5.31,F
,26.647083333333335,1.7764722222222222,17.413055555555555,6.55,A
Tau,25.33875,1.68925,-79.14833333333334,6.33,G
,26.504166666666666,1.7669444444444444,-27.349166666666665,6.39,F
,26.95,1.7966666666666666,46.22972222222222,6.32,F
,26.524166666666666,1.7682777777777776,-50.81638888888889,5.49,M
,26.52625,1.7684166666666665,-53.52194444444444,5.04,A
,27.16208333333333,1.8108055555555556,37.95277777777778,5.94,K
4,27.045416666666668,1.803027777777778,16.955555555555556,5.84,B
,27.173333333333332,1.8115555555555556,32.69027777777777,5.79,F
,26.82,1.7879999999999998,-41.76,6.18,K
,24.366666666666667,1.6244444444444446,-84.76972222222223,5.69,G
,27.315416666666668,1.8210277777777777,47.89694444444444,5.82,A
,27.108333333333334,1.8072222222222223,3.6855555555555557,5.91,G
,26.949166666666667,1.796611111111111,-37.15972222222222,6.32,K
,27.737916666666667,1.8491944444444446,51.93333333333333,5.9,F
1,27.535416666666666,1.8356944444444445,22.275277777777777,5.86,K
53Chi,27.39625,1.8264166666666666,-10.686388888888889,4.67,F
,27.33125,1.8220833333333333,-31.072777777777777,6.34,K
1,27.997083333333332,1.8664722222222223,55.1475,5.52,B
,27.716666666666665,1.847777777777778,11.043333333333333,5.94,F
,27.453333333333333,1.8302222222222222,-38.403888888888886,6.37,F
2,28.039166666666667,1.8692777777777778,50.79277777777778,5.79,B
,27.58416666666667,1.8389444444444445,-47.81638888888889,6.14,K
,28.211666666666666,1.8807777777777779,51.474722222222226,6.26,A
55Zet,27.865,1.8576666666666668,-10.335,3.73,K
,28.452083333333334,1.8968055555555556,55.59805555555556,6.45,A
,27.727083333333333,1.8484722222222223,-50.20611111111111,5.94,A
45Eps,28.59875,1.9065833333333333,63.669999999999995,3.38,B
55,28.32208333333333,1.8881388888888888,40.72972222222222,5.4,K
2Alp,28.270416666666666,1.8846944444444444,29.578888888888887,3.41,F
5Gam,28.3825,1.8921666666666666,19.295833333333334,4.83,B
5Gam,28.3825,1.8921666666666666,19.29361111111111,4.75,A
,28.217083333333335,1.881138888888889,-16.929166666666667,5.8,F
46Ome,29.0,1.9333333333333333,68.68527777777778,4.99,B
111Xi,28.38875,1.8925833333333333,3.1875,4.62,K
Tau,26.94375,1.79625,-80.17666666666668,6.06,F
,28.724166666666665,1.9149444444444443,40.70194444444445,6.24,K
,28.739583333333332,1.9159722222222222,37.12833333333333,6.26,K
6Bet,28.66,1.9106666666666665,20.808055555555555,2.64,A
,28.346666666666668,1.8897777777777778,-38.594722222222224,6.1,K
Psi,28.411666666666665,1.894111111111111,-46.302499999999995,4.41,M
,28.976666666666667,1.9317777777777776,37.27777777777778,5.89,M
56,29.03875,1.9359166666666667,37.251666666666665,5.67,K
Phi,28.591666666666665,1.906111111111111,-42.496944444444445,5.11,A
7,28.9625,1.9308333333333332,23.577222222222222,5.74,K
,28.974166666666665,1.931611111111111,1.8497222222222223,6.01,F
,29.63875,1.9759166666666668,61.698055555555555,6.02,B
,29.485,1.9656666666666667,41.69444444444444,6.78,B
8Iot,29.33791666666667,1.955861111111111,17.8175,5.1,K
,29.4325,1.9621666666666666,27.804444444444446,5.82,M
56,29.1675,1.9445000000000001,-22.526944444444442,4.85,K
Chi,28.989583333333332,1.9326388888888888,-51.60888888888889,3.7,G
,29.908333333333335,1.993888888888889,64.62138888888889,5.26,A
3,29.64,1.9760000000000002,49.20416666666667,5.69,K
9Lam,29.482083333333332,1.9654722222222223,23.59611111111111,4.79,F
Eta,28.73375,1.9155833333333332,-67.64722222222223,4.69,G
,28.94333333333333,1.9295555555555555,-60.86138888888889,6.06,F
,30.738333333333333,2.0492222222222223,77.91638888888889,6.04,K
,29.250416666666666,1.9500277777777777,-51.76611111111111,6.1,F
,29.291666666666668,1.9527777777777777,-47.385,4.83,G
48,30.489166666666666,2.032611111111111,70.90694444444445,4.54,A
,29.61125,1.9740833333333334,-33.06666666666667,6.35,K
,29.89875,1.99325,21.058333333333334,5.87,K
,29.857916666666668,1.990527777777778,12.294722222222221,6.09,A
,30.79375,2.0529166666666665,73.85055555555554,6.23,A
50,30.85875,2.05725,72.4213888888889,3.98,A
47,31.280833333333334,2.085388888888889,77.28138888888888,5.38,F
112,30.038333333333334,2.0025555555555554,3.0972222222222223,5.88,G
57,29.942083333333333,1.996138888888889,-20.824444444444445,5.41,M
,29.473333333333333,1.964888888888889,-65.42472222222223,6.37,G
59Ups,30.00125,2.0000833333333334,-21.07777777777778,4.0,M
52,30.719583333333333,2.047972222222222,64.90138888888889,6.0,A
,30.112083333333334,2.0074722222222223,-8.523611111111112,5.51,M
,29.911666666666665,1.9941111111111112,-42.03055555555555,5.57,K
53,30.75125,2.0500833333333333,64.39,5.58,B
4,30.575416666666666,2.038361111111111,54.487500000000004,5.04,B
Alp,29.6925,1.9795,-61.569722222222225,2.86,F
49,31.38,2.092,76.115,5.22,G
Sig,28.960416666666667,1.9306944444444443,-78.34833333333333,6.16,F
Pi,30.31125,2.02075,-30.001666666666665,5.35,G
113Alp,30.511666666666667,2.034111111111111,2.763611111111111,5.23,A
113Alp,30.511666666666667,2.034111111111111,2.763611111111111,4.33,A
,32.35541666666666,2.1570277777777775,81.29583333333333,6.05,A
,31.167083333333334,2.077805555555556,65.10333333333332,6.52,A
3Eps,30.741666666666667,2.049444444444444,33.28388888888889,5.5,A
,29.92125,1.99475,-66.06638888888888,6.1,K
,30.64666666666667,2.043111111111111,13.476666666666667,5.94,M
Chi,30.426666666666666,2.0284444444444443,-44.71361111111111,5.14,K
57Gam,30.975,2.065,42.32972222222222,2.26,K
57Gam,30.977916666666665,2.0651944444444443,42.33083333333334,4.84,B
10,30.91375,2.0609166666666665,25.935555555555556,5.63,F
,30.617083333333333,2.041138888888889,-29.665,6.42,A
60,30.79875,2.05325,0.12833333333333333,5.43,A
,30.74416666666667,2.049611111111111,-15.305833333333334,5.86,G
,30.9275,2.061833333333333,18.253333333333334,6.21,K
61,30.950833333333332,2.0633888888888885,-0.34027777777777773,5.93,G
,30.91875,2.06125,-4.10361111111111,5.62,K
Nu,31.1225,2.0748333333333338,-29.296944444444446,4.69,B
12Kap,31.64125,2.1094166666666667,22.648333333333333,5.03,A
,31.55125,2.103416666666667,8.247499999999999,6.31,M
11,31.705,2.1136666666666666,25.704722222222223,6.15,B
,31.622083333333332,2.108138888888889,0.034999999999999996,6.28,K
13Alp,31.793333333333333,2.1195555555555554,23.4625,2.0,K
,32.16875,2.1445833333333333,58.42361111111111,5.67,A
,32.14,2.1426666666666665,44.45944444444445,6.42,G
58,32.122083333333336,2.141472222222222,37.85916666666667,4.82,A
,32.5325,2.168833333333333,53.84305555555556,6.31,G
4Bet,32.38583333333333,2.1590555555555553,34.98722222222222,3.0,A
14,32.35541666666666,2.1570277777777775,25.939722222222223,4.98,F
,32.34625,2.1564166666666664,17.224444444444444,6.43,F
,32.190416666666664,2.146027777777778,-17.779444444444444,6.1,M
,33.33833333333333,2.2225555555555556,74.02777777777777,6.29,G
5,32.87083333333333,2.1913888888888886,57.645833333333336,6.36,B
59,32.72,2.1813333333333333,39.03944444444444,5.63,B
59,32.72375,2.181583333333333,39.043055555555554,6.1,A
,32.395,2.1596666666666664,-24.34583333333333,6.48,F
15,32.656666666666666,2.177111111111111,19.50027777777778,5.7,M
,32.28875,2.1525833333333333,-43.516666666666666,5.85,K
16,32.8,2.1866666666666665,25.936944444444446,6.02,K
5,32.854166666666664,2.1902777777777778,31.52638888888889,6.23,A
64,32.837916666666665,2.1891944444444444,8.569722222222222,5.63,G
,32.52041666666667,2.1680277777777777,-43.815555555555555,6.32,G
,32.60666666666667,2.1737777777777776,-50.824444444444445,6.12,K
,32.8425,2.1895,-10.052222222222223,6.01,F
63,32.899166666666666,2.1932777777777774,-1.8252777777777778,5.93,G
55,33.62125,2.241416666666667,66.52444444444444,6.07,G
,33.422916666666666,2.2281944444444446,58.56111111111111,6.44,A
6,33.09291666666667,2.206194444444445,30.303055555555556,4.94,G
60,33.305416666666666,2.220361111111111,44.23166666666667,4.83,K
,33.15625,2.2104166666666667,24.16777777777778,5.96,K
,33.40125,2.22675,51.06583333333333,5.31,G
17Eta,33.20041666666667,2.2133611111111113,21.210833333333333,5.27,F
,33.51083333333333,2.2340555555555555,47.48416666666667,6.06,F
19,33.26375,2.2175833333333332,15.279722222222222,5.71,M
65Xi,33.25,2.216666666666667,8.846666666666668,4.37,G
66,33.197916666666664,2.2131944444444445,-2.393611111111111,5.54,F
,33.25375,2.2169166666666666,-21.00027777777778,5.86,G
Mu,33.22708333333333,2.215138888888889,-30.723888888888887,5.28,B
,33.99125,2.2660833333333334,47.811388888888885,6.33,G
,34.21541666666667,2.2810277777777777,57.055277777777775,6.48,B
7,33.98416666666667,2.2656111111111112,33.35888888888889,5.28,A
20,33.94166666666667,2.262777777777778,25.783055555555556,5.79,F
21,33.928333333333335,2.261888888888889,25.043055555555558,5.58,F
,33.867916666666666,2.257861111111111,-9.465555555555556,6.55,A
,33.63333333333333,2.2422222222222223,-41.166666666666664,5.91,G
8Del,34.263333333333335,2.284222222222222,34.22416666666667,4.87,G
8,34.499583333333334,2.2999722222222223,57.89972222222222,5.75,K
7,34.51875,2.30125,57.516666666666666,5.98,G
,34.38916666666667,2.292611111111111,44.30694444444444,6.7,M
9Gam,34.32875,2.2885833333333334,33.84722222222222,4.01,A
,34.29333333333334,2.286222222222222,23.767777777777777,6.55,G
67,34.24583333333333,2.2830555555555554,-6.4222222222222225,5.51,G
Pi,33.56125,2.237416666666667,-67.84166666666667,5.55,M
,35.05375,2.3369166666666668,64.33722222222222,6.6,B
22The,34.53125,2.302083333333333,19.90111111111111,5.62,A
62,34.82,2.321333333333333,47.38,5.3,A
,34.79541666666667,2.319694444444444,46.472500000000004,6.21,A
,34.505833333333335,2.3003888888888886,1.7577777777777779,5.58,G
,34.84458333333333,2.322972222222222,48.95527777777778,6.37,F
Phi,34.1275,2.275166666666667,-51.51222222222222,3.56,B
10,34.7375,2.315833333333333,28.6425,5.03,A
,34.74166666666667,2.316111111111111,23.16777777777778,6.46,A
,34.90541666666667,2.3270277777777775,39.835,6.63,B
Pi,33.86875,2.2579166666666666,-67.74638888888889,5.69,K
,35.1725,2.3448333333333333,47.31083333333333,6.11,B
,35.01833333333333,2.3345555555555557,30.188333333333333,6.47,K
68Omi,34.83625,2.3224166666666664,-2.9775,3.04,M
63,35.2425,2.3495000000000004,50.15138888888889,5.59,B
,34.74375,2.3162499999999997,-25.945555555555554,6.34,G
,34.92,2.328,-4.345555555555555,6.5,A
9,35.589166666666664,2.372611111111111,55.845555555555556,5.17,A
,34.852916666666665,2.3235277777777776,-41.848333333333336,6.37,K
,35.709583333333335,2.380638888888889,41.396388888888886,5.82,F
,34.97625,2.3317499999999995,-55.94472222222222,5.81,K
69,35.48583333333333,2.3657222222222223,0.39583333333333337,5.28,M
,35.965833333333336,2.3977222222222223,55.364444444444445,6.28,F
70,35.55166666666667,2.370111111111111,-0.885,5.42,F
,35.505833333333335,2.3670555555555555,-10.777777777777779,5.46,F
,35.520833333333336,2.368055555555556,-17.66222222222222,5.87,K
64,36.10375,2.4069166666666666,50.00666666666667,5.19,G
Kap,35.63583333333333,2.375722222222222,-23.81638888888889,5.2,G
10,36.31666666666667,2.4211111111111108,56.61,6.25,B
,35.740833333333335,2.382722222222222,-18.354444444444447,6.22,G
,35.549166666666665,2.3699444444444446,-43.2,6.31,K
65,36.405833333333334,2.4270555555555555,50.27861111111111,4.71,K
,35.77708333333333,2.3851388888888887,-37.57638888888889,6.53,K
,35.7275,2.3818333333333332,-51.092222222222226,5.92,A
24Xi,36.204166666666666,2.413611111111111,10.610555555555555,5.47,B
,36.08375,2.4055833333333334,-25.8475,6.44,K
71,36.24333333333333,2.4162222222222223,-2.78,6.33,A
Del,35.437083333333334,2.3624722222222223,-68.65944444444445,4.09,A
,36.14083333333333,2.4093888888888886,-40.84055555555556,6.18,G
Iot,37.266666666666666,2.4844444444444447,67.4025,4.52,A
72Rho,36.4875,2.4324999999999997,-12.290555555555555,4.89,B
66,36.965833333333336,2.464388888888889,50.569722222222225,6.12,F
,36.50125,2.433416666666667,-15.341111111111111,5.83,A
,36.77916666666667,2.4519444444444445,27.013333333333332,6.18,K
11,36.86541666666667,2.4576944444444444,31.80138888888889,5.54,K
,36.64666666666667,2.4431111111111115,-20.04277777777778,5.88,K
Lam,36.224583333333335,2.414972222222222,-60.31194444444444,5.35,F
Kap,35.71791666666667,2.3811944444444446,-73.64583333333334,5.01,K
,37.354166666666664,2.490277777777778,55.53638888888889,6.51,A
12,37.041666666666664,2.4694444444444446,29.669444444444444,5.29,F
73Xi,37.03958333333333,2.4693055555555556,8.459999999999999,4.28,B
,37.0,2.466666666666667,1.9608333333333332,6.45,K
13,37.202083333333334,2.480138888888889,29.931944444444447,5.89,G
Kap,36.74625,2.4497500000000003,-47.70388888888889,4.25,B
,36.35958333333333,2.423972222222222,-66.49472222222222,6.41,M
,37.306666666666665,2.487111111111111,23.468888888888888,6.19,A
Phi,37.007083333333334,2.467138888888889,-33.81111111111111,5.14,A
,37.397083333333335,2.493138888888889,9.565833333333334,6.07,K
,37.56916666666667,2.504611111111111,33.83388888888889,6.25,K
,37.1475,2.4765,-31.102500000000003,6.11,K
,37.635,2.509,25.235,5.92,F
26,37.66,2.510666666666667,19.85527777777778,6.15,A
,37.48083333333334,2.4987222222222223,-22.68277777777778,6.77,A
27,37.72666666666667,2.515111111111111,17.703888888888887,6.23,G
,37.68833333333333,2.5125555555555557,0.25527777777777777,6.0,A
,37.5575,2.503833333333333,-25.18638888888889,6.51,A
,37.01833333333333,2.467888888888889,-64.29972222222221,6.37,A
,37.63666666666666,2.5091111111111113,-22.545555555555556,6.1,M
14,38.02583333333333,2.5350555555555556,36.14722222222222,5.15,K
,37.875416666666666,2.525027777777778,2.2672222222222222,5.25,K
,38.21875,2.5479166666666666,34.5425,5.83,K
75,38.03916666666667,2.535944444444444,-1.0350000000000001,5.35,G
76Sig,38.02166666666667,2.534777777777778,-15.24472222222222,4.75,F
29,38.22541666666667,2.548361111111111,15.034722222222221,6.04,F
,38.06166666666667,2.537444444444444,-36.427499999999995,6.3,G
,39.50833333333333,2.633888888888889,72.81833333333333,5.16,G
Lam,38.27916666666667,2.551944444444444,-34.65,5.9,K
,38.4175,2.5611666666666664,-20.001944444444444,6.21,K
,38.86625,2.5910833333333336,39.66444444444444,6.36,B
,39.400416666666665,2.6266944444444444,65.74555555555555,5.78,K
,38.91166666666667,2.5941111111111113,37.31222222222222,5.71,K
Ome,38.46125,2.564083333333333,-28.232499999999998,4.9,B
15,38.945,2.5963333333333334,34.6875,5.35,M
,38.76708333333333,2.5844722222222223,7.471388888888889,6.18,G
77,38.67791666666667,2.5785277777777775,-7.859444444444444,5.75,K
,39.02041666666667,2.6013611111111112,6.886944444444444,5.82,K
78Nu,38.96875,2.597916666666667,5.593333333333333,4.86,G
,38.4775,2.5651666666666664,-51.093611111111116,6.24,F
,39.23833333333334,2.615888888888889,38.73277777777778,5.9,F
